,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
think,0.040123027,-0.025416132,-0.024862379,0.07353978,-0.08551981,0.02259142,-0.07932448,0.058433477,-0.10144433,0.0015986972,-0.09516668,0.018278893,-0.20203769,-0.059043236,-0.04785392,-0.10983086,-0.123084135,0.07754159,-0.04556877,-0.028574338,-0.0007295066,-0.118335426,0.09620967,-0.057656396,-0.040503263,0.1031982,0.013634631,-0.092287,-0.04429267,0.045121588,0.015192961,0.044380736,-0.062415887,-0.087975,0.057415273,0.1104709,-0.043880474,0.32350686,0.043451443,0.050664455,0.027414642,-0.030598635,-0.16884682,0.2755927,0.037702847,0.09396507,-0.008517632,-0.15951544,0.06199114,0.111408584,0.15022744,-0.06655202,-0.00067641726,0.1151877,0.14320993,-0.007246827,-0.094926715,-0.058696765,-0.08663522,0.03238429,-0.00087212794,-0.16843727,-0.046910267,0.008127939,-0.07882961,0.053335637,0.06886926,0.0813692,0.0071461624,-0.013773857,0.061097734,0.018065443,-0.02378004,-0.049182676,0.07246517,0.13305998,0.020553518,-0.010509709,-0.062033188,-0.048873298,-0.035271984,-0.14277019,-0.018688694,0.085865214,0.19532648,0.06901952,0.112228416,0.00025638472,0.014006097,0.025325196,-0.02797482,-0.035226062,-0.03361593,0.1051011,0.014143653,0.0800492,0.12189746,0.11700126,0.054413818,0.052441735
much,0.022559358,0.09530269,0.12208555,0.09642741,0.05460832,0.024833692,-0.0787725,-0.066039436,-0.023028273,0.08691583,-0.005372997,0.10988678,0.103030786,-0.1157988,-0.086534925,-0.020140141,0.003875563,-0.07436027,0.13568208,-0.11110601,-0.030067,-0.08547819,-0.03842612,-0.0289203,0.0046087876,-0.051638123,-0.08326085,-0.08511893,0.07803906,0.009761158,-0.11168783,-0.08782431,0.014575845,-0.042003274,0.030451259,0.059215657,-0.21469247,0.074420765,0.10776994,0.058747075,-0.07461582,0.01024153,0.060448416,0.30822676,0.051632717,0.029659182,-0.017979426,-0.013854767,-0.019258546,-0.17999466,0.04090812,0.112184115,0.039877597,0.097900495,0.079310894,-0.12700357,0.0021878204,-0.04605447,0.003939751,0.12049378,0.05430323,-0.07656246,0.03261943,0.030159274,-0.095364414,-0.09876119,0.08182384,0.014309768,0.0285615,-0.0674071,0.01681403,0.13015252,0.06425208,-0.013999125,0.022609847,-0.024214255,-0.015874961,-0.045716975,0.17933288,-0.024410795,-0.05812095,0.14319201,0.011495813,-0.07819719,-0.119102396,0.078506015,0.021059517,0.015164254,0.060319815,-0.0051269257,0.053998478,0.05109877,-0.11246212,0.11329779,-0.13130186,0.084735416,-0.04840953,-0.09823918,-0.08322959,-0.04514304
first,-0.0009892521,0.048004385,-0.028879572,0.10281399,-0.010859137,0.062248457,0.01223133,0.032528162,0.0065403,-0.06466355,-0.10588843,-0.00538591,-0.032365773,-0.06961964,-0.022868533,-0.07411049,-0.09032461,-0.1185858,0.044463232,0.089509524,-0.03587445,0.12760459,0.072167516,-0.104296856,-0.028016623,-0.05142545,-0.058649853,-0.028660253,0.07676027,0.053919766,0.056811437,0.077479646,0.0143533135,-0.067922354,0.015033748,0.020053288,0.029469786,-0.074257284,-0.04415665,-0.13027868,-0.08359365,0.017228944,0.13389885,-0.009560772,0.07270954,-0.00448299,-0.062272906,-0.035963323,0.10808736,-0.048761286,-0.048444293,0.039060112,0.14831035,-0.099508405,0.049803555,-0.09359091,-0.05579838,-0.09054468,-0.03024135,0.02120985,0.013893235,0.15625916,-0.103744365,0.0034070443,-0.059872918,-0.023828523,0.06120569,0.09566282,0.07052203,-0.12852636,0.082824774,0.02119153,0.035259705,-0.03358482,0.0033028624,-0.09185158,-0.069656305,-0.062239386,-0.009516043,0.03925783,0.10905746,-0.071687214,-0.13184193,-0.02934628,0.02806347,0.12189942,0.0156047195,0.024346754,-0.024100414,-0.00012656895,0.04673789,0.034991607,-0.1001248,-0.06301892,-0.11356791,-0.0066524385,-0.0800524,0.036569577,-0.0053707976,-0.052349318
hatter,-0.008625108,0.038221493,-0.05480452,0.044766717,0.036627654,-0.065282926,-0.044704244,0.006537429,-0.07973145,0.09330188,0.05326244,0.018764587,0.091491796,0.025978014,-0.06184555,-0.0017906313,-0.052207664,-0.07187413,0.0681484,-0.056293886,-0.10981475,0.04590544,0.08868001,-0.01722874,-0.09112992,0.049661368,0.019265713,-0.059124734,0.0015069079,-0.027770326,-0.08065558,-0.016313782,0.0723527,-0.05364333,0.037644837,0.06880544,-0.0633627,-0.05510348,0.025613047,-0.03969929,-0.00017027493,-0.073058896,0.08702687,-0.09651187,0.00921914,0.025833102,-0.017436998,0.024318816,0.0026229906,0.052322213,0.0027016364,-0.024346964,-0.1295318,-0.022111593,0.033637043,0.0042941067,-0.014850704,-0.08392078,-0.10027771,-0.068344235,0.07046255,-0.032877944,0.02169573,0.005767948,-0.038262784,-0.07041763,0.030670075,0.06289581,0.09460643,-0.07611467,0.04419317,-0.029610705,0.10079192,0.027220352,0.004178799,-0.013214986,-0.07599345,-0.072065815,-0.08729429,-0.0673493,-0.046479434,-0.022337107,-0.10684287,0.028332485,0.022292838,0.08569627,-0.031010114,-0.07886968,0.023000741,0.059645582,0.12250716,-0.0019496894,-0.035398223,-0.023668755,-0.08414063,0.019376986,-0.112562254,0.039767865,-0.0137925185,-0.056966282
gryphon,-0.011542397,-0.061942864,-0.13830517,-0.0065464727,0.015048616,0.0531347,-0.074133575,0.018213613,-0.023553334,0.05242922,-0.06143972,0.021687772,-0.10690074,-0.1032939,-0.04289243,0.03279456,0.06067569,-0.0069799367,-0.009100479,-0.00022718403,0.012822635,-0.024773316,0.05567059,0.0088636335,-0.048261754,0.012349564,0.16743103,0.010708852,0.025126705,0.017775508,-0.04343577,0.07455214,-0.07820033,-0.08016104,0.094599284,0.057002187,0.016044665,0.10620859,-0.019183466,-0.055157464,-0.08593296,0.024497172,-0.07910296,0.039463222,0.011001115,-0.029115973,-0.012199171,-0.119817086,-0.0025909606,-0.020049334,-0.00664613,0.16595386,0.026317218,-0.015533606,0.055382986,-0.00010608119,0.0615592,-0.02313587,0.038695917,-0.034820653,-0.034341093,-0.096683055,-0.024179218,0.024952274,-0.009338894,0.045244977,0.035569735,0.012002006,0.003717938,0.030492997,0.10908955,0.03266963,0.044003084,0.051621124,0.074077636,0.0786856,-0.04763369,0.0010948689,-0.053339988,-0.06745501,0.018934958,0.029501382,0.008971673,0.037064485,0.15273198,0.026032005,-0.09348788,-0.06850277,0.0528341,-0.01947088,0.041247666,-0.008865104,-0.0011409383,-0.0363569,-0.005741045,-0.04925043,-0.019617584,-0.00549264,0.0679841,-0.047777597
rabbit,0.16424373,0.22170758,-0.20292541,0.057688005,0.095308594,-0.04412101,0.014778619,-0.048925113,-0.035538264,0.11680706,-0.032774903,-0.099128425,-0.08123624,0.039721303,-0.09482468,-0.042447753,0.065882824,0.006719061,0.03529308,-0.025827419,-0.023571564,-0.07169142,-0.0010245274,-0.011727832,0.03179535,0.01611868,0.07200495,-0.12224116,0.07845519,0.023142504,0.068960555,-0.09503058,0.0034957528,0.0028343762,-0.077971496,-0.08960552,0.14611411,-0.20011373,-0.02645107,0.069629684,-0.064086415,-0.066170715,0.10785976,-0.22748251,0.034146372,0.03433571,0.09946754,0.19356403,0.030363759,-0.02756363,0.013290602,-0.098184235,0.05911469,0.052895173,0.11822477,-0.09768917,0.055135854,0.056587294,0.0018642372,-0.053492688,0.15471832,0.11966848,-0.07355818,-0.034163166,-0.029458178,-0.032116715,0.09527226,0.054644726,0.079081416,-0.018447693,0.012081682,0.027064048,0.09454967,-0.03073505,0.003666732,-0.0055273436,-0.112376295,-0.12556611,0.08582843,0.05078501,-0.026276603,-0.06596034,0.08527535,0.1069749,0.0973687,0.032316893,-0.056794748,-0.08768511,0.07075374,0.07092933,0.11965134,-0.016447153,-0.093820065,-0.09650429,-0.050418235,0.055985738,0.12619296,0.0683618,0.060711272,0.16122201
say,-0.11346114,0.16266328,0.13911678,0.113187015,0.10050541,-0.14076461,-0.069348015,0.12734096,-0.03998712,0.03704388,-0.17542672,0.056554165,0.16678017,-0.03217695,-0.057911433,-0.12626947,-0.11054472,0.06443241,-0.030260932,-0.11256097,-0.08429151,0.057011347,0.061957963,-0.013463691,-0.029754475,-0.028636405,-0.08868901,-0.04263291,-0.023924306,-0.06771629,0.039443254,0.13769825,-0.003427211,0.0923487,-0.015361595,0.049899463,0.10409868,0.13636523,-0.013510123,0.0281864,0.034628846,0.015473681,-0.10977808,-0.06415732,-0.0054898257,0.04932638,0.06935346,-0.07680977,0.058498174,0.1659188,-0.08416086,0.18810648,0.13987446,0.0874138,0.07145397,0.06819982,-0.023032464,-0.08013694,-0.07865477,0.0018215931,0.07142939,-0.18231031,0.024370134,0.06171134,0.0012759417,-0.0035713313,0.114423774,0.007728425,0.04603327,-0.037830926,-0.03740888,0.12768151,0.0322015,-0.061681576,0.036430158,0.065122694,0.015660387,-0.0041782716,-0.0199746,-0.011969881,-0.022343617,-0.03243998,-0.15518266,-0.06266986,-0.13295437,-0.01599871,0.013250483,-0.1089295,0.015803313,0.106603704,0.08025573,0.014552562,-0.05964419,-0.0872028,0.001803119,-0.09823606,-0.067083605,-0.027314216,0.02951494,-0.058339886
go,-0.05599022,-0.2288245,-0.09244453,0.010087291,0.065879755,-0.07198239,0.07680473,0.0070662284,-0.039895188,0.07091869,0.0726767,0.108854815,0.033273757,-0.027178297,-0.0647248,-0.040005453,0.02810747,0.05813945,0.06427029,-0.06706855,-0.072633155,-0.037677016,0.07901267,-0.06711505,-0.041532665,-0.10535422,-0.019496296,-0.042970046,0.027593574,0.046222515,-0.023392994,-0.016745193,0.119740024,-0.055810977,0.086196266,0.03860962,0.053989362,0.08939206,0.0324126,0.098707035,0.014492792,-0.14722353,-0.08007576,-0.14426842,-0.04222601,0.04032631,0.046064302,-0.036690284,0.077483624,-0.025678027,-0.06528023,-0.062378056,-0.06966147,-0.056517866,-0.03338006,-0.045717847,0.040767517,-0.060080178,-0.016123522,-0.100443855,0.023733336,-0.15162389,0.07061947,0.053125974,-0.12568058,0.040807024,0.09352448,0.033404894,0.07997654,-0.07169248,0.10233231,-0.053376015,0.14682448,-0.03685975,0.04807938,0.013315565,-0.034420818,-0.061203644,0.0398718,0.0071701654,0.11370579,0.03667033,-0.045044232,0.014607858,-0.12483954,0.07257376,0.033412576,-0.009329561,0.024022808,-0.03839045,0.051847674,0.041623916,-0.015554411,0.038315624,-0.074406296,0.009765488,-0.090718724,0.04222143,-0.037214562,0.059687708
voice,-0.055951927,-0.18131305,-0.115916535,0.06334989,0.1742836,-0.09359983,-0.115967155,-0.018154887,-0.040162485,0.061511405,-0.018719485,0.2057745,0.0066688694,-0.06342406,-0.002944741,-0.12821734,0.0012524392,-0.05834333,-0.05926363,0.056438927,0.030597275,0.09115721,-0.24980702,-0.11008062,-0.019469323,-0.060515624,0.1466679,-0.08375502,0.05583889,-0.02506456,-0.06656227,-0.034660872,-0.087708905,-0.044579,0.14265288,0.056771085,-0.06659779,0.12869306,-0.08155998,-0.09192568,-0.036173757,0.017969698,0.05260545,-0.08174202,0.08515463,0.032444164,0.04483631,0.09305189,-0.10869376,-0.08666898,-0.11999717,-0.0021406794,0.14288113,0.018360052,-0.13759342,-0.0843323,0.055239532,-0.05070018,-0.04313961,-0.09191648,0.036721215,0.16350643,0.18774241,0.0031580487,0.03838921,-0.061503593,-0.015482184,0.02008438,-0.00632229,0.003092259,0.15147077,0.057744455,-0.052248605,-0.110226005,0.08502709,-0.019353887,-0.16025506,-0.0021986652,0.1626411,-0.1324865,0.035116084,-0.041951396,-0.10194578,-0.00039780515,0.012664851,-0.045108188,-0.05942401,-0.042390097,0.07432826,0.037278,0.09318881,-0.0031624814,0.08452031,-0.08533008,-0.09884371,0.08757819,0.13401204,-0.11755447,0.19845513,0.20837146
thing,-0.0531594,0.11603737,0.0003876186,0.045035824,0.06370201,-0.033220876,-0.13082036,0.0033465168,-0.09103434,0.07372346,0.023399323,-0.009129787,-0.080563016,0.011182887,0.020923585,-0.11619149,-0.027845759,-0.082130395,0.073247455,0.013543557,-0.038347274,0.036984622,0.002969975,-0.056248277,-0.06085457,-0.05858864,0.15265913,-0.04582527,0.0720411,0.09135627,-0.046387862,-0.056753077,-0.05058186,-0.055644605,-0.113126,-0.00073946617,0.035184663,0.14355308,0.062370673,0.03156192,-0.06645209,-0.07095075,-0.19693509,0.12869643,0.030599585,0.10931125,0.047924142,-0.046505522,-0.046278674,-0.13430095,-0.06822954,0.022725733,0.10514866,0.015727505,-0.0014757242,-0.049085308,-0.09409897,-0.07883663,-0.05036412,-0.05638608,0.016850414,-0.055344857,-0.15938058,0.043862063,-0.05737426,-0.08675656,-0.04969092,0.016453337,0.0117549,-0.06352878,-0.019314343,-0.017944306,0.060098037,-0.095060475,-0.05377377,0.07876191,-0.03699009,-0.00595693,-0.0047718445,-0.084962785,0.036822226,-0.04262414,0.034502286,0.061240368,-0.033348124,0.030988403,-0.05375356,-0.09120916,0.03558138,0.1137384,0.01686981,0.013737017,-0.0048262263,-0.03690247,-0.023022706,0.08196785,0.045521792,-0.07380494,-0.16230437,-0.054937974
looked,-0.06620626,-0.13911584,-0.17651622,0.06847901,0.05310201,-0.022934275,-0.12238028,0.07309781,-0.0032081439,0.027622638,0.013507957,-0.066014014,-0.030819729,-0.038201857,-0.0010107458,-0.06436919,0.1007126,-0.09711203,0.04930229,-0.087136194,-0.105048835,0.007671366,0.013205535,-0.078254476,-0.021294326,-0.013934441,0.08652246,-0.09379902,0.060458627,-0.008333201,-0.08558801,-0.13011594,-0.039470445,-0.06995729,0.07358138,0.12932537,0.0085895425,0.022209665,0.02713574,0.04908213,-0.057177074,-0.064205036,-0.033670373,0.175121,0.053076893,0.07517807,-0.00055118883,-0.1695755,0.006056779,-0.004336374,-0.05030968,-0.12357525,0.008766687,0.04935303,0.024693878,0.032965727,0.10670073,-0.011634384,-0.08256371,0.0047632023,0.04677036,0.09945247,0.08871911,-0.07808124,-0.06122207,-0.028008452,-0.010701671,-0.036270507,0.0708459,-0.012921205,-0.06447849,0.030820586,0.048724186,-0.061037432,0.06506906,0.042458043,0.036436252,-0.0002197185,-0.031640176,-0.057754666,0.13269247,0.057474952,0.088745855,0.12475066,-0.058853745,0.07231798,-0.007820126,-0.032828994,-0.006634392,0.032793373,-0.06648245,0.034134723,0.06580806,0.1767912,-0.058186848,0.06605674,0.09158275,0.04965825,0.0794317,-0.11404625
never,-0.15032472,0.09008717,0.0753475,0.10446325,0.08134538,-0.06722943,-0.06928277,-0.036415726,-0.14013693,-0.009824295,-0.039078895,0.16354164,0.10667913,-0.049254507,0.04529716,-0.03894264,0.009728469,-0.13778289,0.02565609,-0.035945535,-0.09371809,-0.09107944,-0.033555746,-0.042027812,-0.076368615,0.015750146,0.0632439,0.050950892,0.040947832,0.05257163,-0.08420835,-0.12412612,0.01681331,0.0035295796,0.07215412,0.036331836,0.038447067,-0.03511219,-0.011489524,0.014240393,0.08932481,-0.075454235,-0.1883894,-0.061192356,0.04820173,0.06333662,-0.04089552,-0.036184393,0.08825536,-0.20531476,-0.02371697,0.21836975,0.06856359,0.015425097,-0.020521685,0.06563846,-0.1465419,-0.11438117,0.18150555,0.02798924,0.02814072,0.12646039,-0.0060085747,0.0045678015,-0.09041858,-0.082620665,0.0117742885,0.08347395,0.053131796,0.041950297,-0.120284565,0.09538442,0.08619669,-0.09307424,0.016473621,0.04850864,0.006387449,-0.13017431,0.042501234,0.0556969,0.03355201,0.060015578,-0.11556909,-0.030730419,-0.22708674,0.020298406,0.039261073,-0.09853302,0.087540284,0.03245378,0.03216824,-0.020489808,-0.026336193,-0.064040825,-0.12694976,-0.035860732,0.0076204278,0.014035193,-0.08361627,-0.047255367
head,0.018694835,0.12556931,0.04904178,-0.067298785,0.05118283,0.047466632,-0.041083433,0.018147023,-0.17139372,-0.035597578,-0.05101814,0.07247854,-0.20063145,-0.06687618,0.02292219,-0.08536025,0.052263707,-0.008209572,0.055273045,0.039143305,0.00840541,-0.11235774,0.026976487,0.04990349,-0.01060148,-0.044404943,0.05991654,0.026646622,-0.06625161,0.10159969,-0.05158009,0.09213469,-0.08926813,0.080742754,-0.06642593,0.005368915,0.16277039,-0.06672836,0.10612887,-0.069600314,-0.12762205,-0.04235884,-0.14588206,-0.12911576,-0.033165213,0.0055636987,-0.032009583,0.055435494,0.0064978926,-0.18559687,-0.059862956,0.05599128,0.07188185,0.044051714,0.022182668,-0.07864065,-0.0101737315,-0.009436882,0.014969333,0.11470906,-0.024338676,-0.119414695,0.066260725,0.033427622,-0.004040692,-0.061477676,0.05757081,-0.06367941,0.10553052,0.015639864,0.006029655,0.030673433,0.041555893,-0.07523432,-0.057034817,-0.04974571,-0.10409071,-0.035915956,-0.10225858,-0.08210118,-0.11168616,-0.06527103,-0.041414477,0.104239196,0.10759841,0.0706732,-0.0985821,-0.11826496,0.041220292,0.07006762,0.026506279,0.021354744,-0.02118868,-0.11534689,-0.06937605,0.035339434,-0.049412254,0.033535216,-0.033733137,-0.003191689
must,0.04800975,-0.10276799,0.06929683,0.0644584,-0.14947662,-0.063567065,-0.03966866,-0.058312416,-0.04713139,0.066210285,-0.03740608,0.20459682,0.11958555,-0.066408925,-0.111303665,-0.02581081,-0.05294909,-0.118701495,0.07373387,0.05445536,-0.118109964,-0.08164638,0.16653326,-0.09786802,0.023231711,-0.08669038,-0.14248586,-0.07712892,-0.06358517,0.059630103,-0.015041093,0.08690158,-0.010355553,-0.061316106,-0.032366764,0.10598876,-0.039180204,-0.014640173,0.1049413,0.085850224,-0.04544887,-0.05288099,0.11590222,0.19839315,-0.070408106,0.07220598,-0.054128528,0.08090541,-0.05540277,-0.001067164,-0.05306869,0.0013857838,-0.09536997,0.008665017,-0.18971276,-0.19137064,0.12794532,-0.016747197,0.006632565,0.060231864,-0.004745779,-0.08287399,0.0539582,0.11472543,-0.008525122,-0.09846661,0.00091711135,-0.019478284,0.017385442,-0.10535129,-0.12673755,0.009301918,-0.015283647,-0.064372465,0.05578362,0.17485827,-0.0076382095,0.057845384,0.07309209,0.07472637,-0.05730428,0.029129783,-0.09754153,0.13393761,0.085495174,0.085122816,-0.058125548,-0.039764337,0.055457544,0.053612586,-0.0506475,0.038437117,0.11190078,0.11401508,-0.0034968664,0.0931106,-0.12208304,-0.0048152274,0.047411196,0.102255784
got,0.057496298,-0.17858322,-0.021217471,0.09103847,0.16053267,-0.038074482,-0.07497026,-0.006231563,-0.044673,0.07620132,-0.013213769,0.114681214,0.084073454,0.018950393,-0.032298982,0.00052414765,0.013775343,-0.0129690785,0.16704324,-0.002282215,0.013910454,0.009546735,0.011318584,0.01886279,-0.015235097,-0.08720755,-0.0007245762,0.01892151,0.07900446,-0.0016612522,-0.096537955,0.11703581,0.04696776,-0.128532,-0.019044844,0.082648806,-0.019802611,0.103172265,0.05319626,0.016799757,0.047425352,-0.003552709,-0.096625045,-0.019452186,0.0013040772,0.023345632,-0.04105734,0.043528777,0.07318919,-0.17625254,-0.043896772,-0.06807727,0.018530568,-0.021793704,0.036353372,-0.082850076,0.061211657,-0.04612753,0.014103297,-0.0461441,0.03467828,0.037377913,0.037062984,0.11408895,-0.14510238,-0.051031493,-0.031001875,-0.01909198,0.034642916,-0.08396493,0.12871753,0.08359861,0.07976098,0.041237548,0.0483927,-0.017842384,0.047234774,0.004597816,-0.08716151,-0.021046828,0.070635706,-0.09602519,-0.06726317,0.039225712,0.08420017,-0.009272953,-0.1007358,-0.11994528,0.026011102,0.083317526,-0.0040585613,0.060242187,0.03535544,0.11772418,-0.06408692,-0.075459614,0.14405723,-0.015522345,0.074321255,0.07291699
mouse,0.039171882,0.0041554915,-0.11655288,0.05970492,0.042977016,-0.098885275,0.023225363,-0.0032547251,-0.0424847,0.0494957,-0.004682278,0.02921977,-0.013437837,-0.10730201,-0.03713019,0.0074411444,-0.030634854,-0.021387342,0.007873706,0.008869859,0.015999695,-0.06522956,0.030042192,-0.048908792,-0.048986036,0.04765396,0.09579113,-0.054505017,0.058534935,-0.01285469,0.044098202,0.028423602,0.11501022,-0.048835132,0.016459983,0.046785437,-0.08198684,-0.08999086,0.023362873,0.04301551,0.022585,-0.059692983,0.02189165,-0.08189185,0.11159667,0.08362883,0.033258595,-0.08998088,-0.0876747,0.03732233,0.04393177,0.09586602,-0.04983608,0.109557495,0.045090213,-0.06935933,0.102539346,-0.093482226,-0.0847445,0.04589488,0.08252802,-0.035175443,-0.06623052,0.07289792,-0.010222096,0.050393026,0.011431451,0.028541513,-0.037335727,-0.09274624,0.07388849,0.03141457,0.0693598,-0.06810313,0.0038883903,0.07253538,-0.012039231,-0.005238788,-0.045383967,-0.07765398,0.11621845,0.068451375,-0.085250415,0.058703788,0.07498019,0.06134168,0.08202631,0.003157014,0.046671633,0.025270674,0.008726508,0.11013582,-0.08981683,-0.12958096,-0.039089225,0.033638474,0.018413326,-0.031677857,0.018112265,0.112360395
get,-0.058155745,-0.15630595,0.04747363,0.12806347,0.095976844,0.04101853,-0.05108291,-0.05066291,0.015202506,0.037254874,-0.019102858,0.176773,0.16767204,-0.02104849,-0.012241662,-0.05711724,-0.009305793,0.046275683,0.059738778,-0.017714864,-0.07570705,-0.04078056,0.119539164,0.014153068,-0.012553602,0.011006186,-0.039034635,0.0021054142,-0.046906084,0.025277779,-0.07269333,0.03719856,0.028243577,-0.018483493,0.006537049,0.035517473,0.011075547,0.1808827,0.0145926345,0.009421453,-0.025983261,-0.04825434,0.121666715,0.02633476,0.06111325,0.12466512,0.08908109,0.05368649,0.01561828,-0.021601144,-0.021215392,-0.16417569,0.06082914,0.038599312,0.10415936,-0.07650126,0.06263296,-0.022842454,0.026792275,0.014513379,0.057269458,-0.037149787,-0.099323936,-0.058867097,-0.054183997,0.09048393,0.094073795,0.12345594,0.01739762,-0.10682193,0.021499028,-0.009409931,0.017772377,-0.035354495,-0.013012875,0.044160344,0.077555075,-0.106477,-0.09088614,-0.11701119,-0.10113455,-0.04611839,-0.07180287,0.0037586666,-0.13285413,0.094385915,-0.0047378307,-0.1268457,0.08195472,0.0706343,-0.032163184,-0.031273216,-0.08290407,-0.03202905,-0.004923058,-0.0070006796,0.08566361,0.065104075,-0.05031678,-0.052763067
round,-0.047358233,-0.13579072,-0.07510046,0.13077752,0.01393901,-0.012951798,0.029502992,0.044371046,0.009956383,0.07340793,-0.05359688,0.044970434,0.1242846,-0.04181183,-0.027494656,-0.060153477,-0.049873702,0.04677789,0.05862338,-0.013085511,-0.020226952,-0.026705336,-0.07202688,0.03362115,-0.05114916,0.008165605,-0.08645107,-0.07565042,0.027578762,0.13025224,-0.077848665,0.021771463,-0.031655103,-0.016494688,-0.08693282,0.01124078,0.055487934,-0.040302828,0.0687977,0.03754425,-0.10276673,-0.011419609,0.20769717,-0.045186296,0.007318468,0.04618352,0.046947382,-0.1492734,0.08947081,0.11188263,-0.048333198,0.06580369,-0.08098619,0.13147543,0.052205086,-0.031705894,-0.03357583,0.03469887,-0.058234766,0.056490403,-0.031816848,-0.11041982,0.03095762,0.058538143,-0.08183237,0.011184057,0.12164597,0.10230476,-0.06628824,0.01358761,-0.07129972,-0.016812412,-0.0011954315,-0.07843663,-0.025216037,0.11037236,0.012440462,0.018458307,-0.10354317,0.013605073,0.015845222,0.064301945,0.032029472,0.106450856,-0.13769451,-0.0012567902,0.02693852,-0.055992946,0.060922753,0.07413993,0.05051846,-0.0052011237,-0.07027038,0.13956021,0.021584464,0.103762865,0.00057133916,0.11126271,-0.008206309,-0.044154596
